SEXO;FECHA_NACIMIENTO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;DISCAPACIDAD;PERIODO_MATRICULA;FACULTAD;ESCUELA_PROFESIONAL;CICLO;NOTA_PROMEDIO;PERIODO_INGRESO;PERIODO_PRIMERA_MATRICULA;FECHA_MATRICULA;CREDITOS_MATRICULADOS
FEMENINO;20030305;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;14.45;2020-2;2022-1;20230926;22
MASCULINO;20000802;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;8;14.5;2019-1;2019-1;20230926;6
MASCULINO;20001002;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13;2021-1;2022-1;20230926;22
FEMENINO;20010108;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.88;2022-1;2022-1;20230926;26
MASCULINO;20020729;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.48;2022-1;2022-1;20230926;22
MASCULINO;19901017;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.19;2015-1;2022-1;20230926;19
MASCULINO;19990926;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;12.58;2022-1;2022-1;20230926;22
FEMENINO;20011221;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;14.14;2000-1;2022-1;20230926;21
FEMENINO;20020816;50201;AYACUCHO;CANGALLO;CANGALLO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.12;2021-1;2022-1;20230926;22
MASCULINO;20011202;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;13.82;2022-1;2022-1;20230926;22
FEMENINO;20020710;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13.45;2020-2;2022-1;20230926;22
MASCULINO;20030610;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;13.45;2022-1;2022-1;20230926;22
MASCULINO;19940122;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.45;2013-1;2013-1;20230926;26
FEMENINO;20030621;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;11.15;2022-1;2022-1;20230926;22
MASCULINO;19990507;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;12.95;2018-1;2018-1;20230926;21
FEMENINO;19970909;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;12;11.12;2016-1;2016-1;20230926;12
FEMENINO;20000216;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;14.24;2000-1;2022-1;20230926;21
FEMENINO;20000214;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.86;2022-1;2022-1;20230926;22
FEMENINO;19991225;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;12.5;2022-1;2022-1;20230926;20
FEMENINO;20030709;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;12.86;2022-1;2022-1;20230926;22
FEMENINO;20021105;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;14.64;2022-1;2022-1;20230926;22
MASCULINO;19920618;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.33;2011-1;2011-1;20230926;12
FEMENINO;20020826;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;15;2022-1;2022-1;20230926;22
FEMENINO;19990718;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;14.22;2018-1;2018-1;20230926;12
FEMENINO;20040927;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;15.14;2022-1;2022-1;20230926;22
FEMENINO;20060131;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;20000813;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;11.56;2021-1;2022-1;20230926;22
MASCULINO;19990625;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.55;2021-1;2022-1;20230926;22
MASCULINO;20040213;50206;AYACUCHO;CANGALLO;LOS MOROCHUCOS;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;12;0;2022-1;2022-1;20230926;21
MASCULINO;20021123;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;14.41;2020-2;2022-1;20230926;22
FEMENINO;20010103;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.04;2022-1;2022-1;20230926;26
MASCULINO;20010704;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.65;2022-1;2022-1;20230926;22
FEMENINO;20031114;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;19801029;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;10.33;2005-1;2022-1;20230926;8
MASCULINO;20050318;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;19970719;50111;AYACUCHO;HUAMANGA;ACOCRO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.48;2022-1;2022-1;20230926;26
MASCULINO;20001226;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.91;2019-1;2019-1;20230926;23
MASCULINO;19961016;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.95;2020-2;2022-1;20230926;22
MASCULINO;19990321;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.71;2018-1;2018-1;20230926;21
FEMENINO;20020201;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;15.24;2022-1;2022-1;20230926;22
MASCULINO;20010509;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;14.05;2022-1;2022-1;20230926;22
FEMENINO;19991123;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;12.63;2022-1;2022-1;20230926;20
MASCULINO;20011108;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.5;2021-1;2022-1;20230926;22
MASCULINO;19940401;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.76;2017-1;2017-1;20230926;7
MASCULINO;20020824;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;15.05;2019-1;2019-1;20230926;21
MASCULINO;19980415;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;14.29;2018-1;2018-1;20230926;22
MASCULINO;19980707;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.62;2018-1;2018-1;20230926;25
FEMENINO;19990228;70910;CUSCO;LA CONVENCION;PICHARI;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.04;2019-1;2019-1;20230926;17
MASCULINO;19990501;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.71;2018-1;2018-1;20230926;25
MASCULINO;19991018;50308;AYACUCHO;HUANTA;SIVIA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.91;2020-2;2022-1;20230926;22
FEMENINO;20050612;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;19981228;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.5;2020-2;2022-1;20230926;22
MASCULINO;19991114;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.5;2018-1;2022-1;20230926;22
MASCULINO;20020103;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13.41;2020-2;2022-1;20230926;7
MASCULINO;20050416;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;20000207;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;14.24;2018-1;2018-1;20230926;21
MASCULINO;20020421;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;19971216;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;15.05;2018-1;2018-1;20230926;21
FEMENINO;20031204;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;20050316;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.95;2022-1;2022-1;20230926;22
MASCULINO;19950930;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;13.77;2017-1;2017-1;20230926;17
MASCULINO;20001003;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13.45;2020-2;2022-1;20230926;22
FEMENINO;19980408;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;15.23;2022-1;2022-1;20230926;22
MASCULINO;19981202;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;14.24;2018-1;2018-1;20230926;22
MASCULINO;20000830;50208;AYACUCHO;CANGALLO;TOTOS;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;6;13.39;2018-1;2018-1;20230926;22
FEMENINO;20010330;70909;CUSCO;LA CONVENCION;KIMBIRI;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;6;13.38;2000-1;2022-1;20230926;23
FEMENINO;20020805;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;14.44;2020-2;2022-1;20230926;14
MASCULINO;20000922;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;13.04;2020-2;2022-1;20230926;22
FEMENINO;20001117;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;14.36;2022-1;2022-1;20230926;22
MASCULINO;19991026;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.33;2019-1;2019-1;20230926;22
MASCULINO;19990213;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.35;2021-1;2022-1;20230926;22
MASCULINO;19980803;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;11.54;2021-1;2022-1;20230926;22
FEMENINO;20000205;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.57;2018-1;2018-1;20230926;25
MASCULINO;19991107;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;12.79;2020-2;2022-1;20230926;22
FEMENINO;20050329;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14;2022-1;2022-1;20230926;22
MASCULINO;19990602;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.29;2019-1;2019-1;20230926;23
MASCULINO;19960421;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;12;11.32;2015-1;2015-1;20230926;11
FEMENINO;19990112;50302;AYACUCHO;HUANTA;AYAHUANCO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.52;2018-1;2018-1;20230926;25
MASCULINO;20040423;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;19970106;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;6;13.29;2021-1;2022-1;20230926;25
MASCULINO;19841003;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;12;12.67;2012-1;2012-1;20230926;4
FEMENINO;19990428;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;11.89;2018-1;2018-1;20230926;16
FEMENINO;20000917;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;12.47;2022-1;2022-1;20230926;18
FEMENINO;19990808;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.39;2019-1;2019-1;20230926;23
FEMENINO;19981220;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14;2019-1;2019-1;20230926;23
FEMENINO;20010618;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.61;2019-1;2019-1;20230926;23
MASCULINO;20020828;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;20021125;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13.18;2021-1;2022-1;20230926;22
FEMENINO;20000527;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;13.86;2022-1;2022-1;20230926;22
FEMENINO;20011029;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;13.88;2021-1;2022-1;20230926;22
MASCULINO;19990203;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;11.81;2021-1;2022-1;20230926;22
MASCULINO;19990220;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;14.14;2018-1;2018-1;20230926;21
MASCULINO;19970517;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.71;2017-1;2017-1;20230926;17
FEMENINO;20000221;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.57;2018-1;2018-1;20230926;23
FEMENINO;19980714;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;13.64;2022-1;2022-1;20230926;22
FEMENINO;20011211;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;14.95;2022-1;2022-1;20230926;22
MASCULINO;20000506;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.67;2018-1;2018-1;20230926;21
MASCULINO;20010110;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.95;2019-1;2019-1;20230926;21
FEMENINO;19940724;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;6;14.59;2021-1;2022-1;20230926;17
FEMENINO;20030509;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.7;2021-1;2022-1;20230926;22
MASCULINO;20001228;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;13;2021-1;2022-1;20230926;22
MASCULINO;19970804;50406;AYACUCHO;LA MAR;TAMBO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;14.33;2019-1;2019-1;20230926;23
FEMENINO;19991112;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;SI;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;11.93;2019-1;2019-1;20230926;17
MASCULINO;20050322;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;19961014;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.48;2022-1;2022-1;20230926;26
MASCULINO;20000413;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.62;2018-1;2018-1;20230926;23
FEMENINO;20021207;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;20030626;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.64;2022-1;2022-1;20230926;22
FEMENINO;20020411;50501;AYACUCHO;LUCANAS;PUQUIO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.41;2019-1;2019-1;20230926;25
MASCULINO;19960825;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;12.45;2018-1;2018-1;20230926;22
MASCULINO;20010518;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;2;2000-1;2022-1;20230926;15
FEMENINO;19991219;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;5;13.95;2020-2;2022-1;20230926;22
FEMENINO;19970228;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.04;2022-1;2022-1;20230926;22
MASCULINO;19850812;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;8;12.31;2019-1;2019-1;20230926;24
FEMENINO;20000727;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.24;2022-1;2022-1;20230926;26
MASCULINO;19990424;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.82;2019-1;2019-1;20230926;23
FEMENINO;20000424;70910;CUSCO;LA CONVENCION;PICHARI;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;13.33;2019-1;2022-1;20230926;21
FEMENINO;20010112;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;14.91;2019-1;2019-1;20230926;21
FEMENINO;20011219;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.36;2021-1;2022-1;20230926;26
FEMENINO;19971206;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;4;12.08;2020-2;2022-1;20230926;22
MASCULINO;20000714;140103;LIMA;LIMA;ATE;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;12.38;2022-1;2022-1;20230926;22
FEMENINO;20020416;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
FEMENINO;20040627;70909;CUSCO;LA CONVENCION;KIMBIRI;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;16.14;2022-1;2022-1;20230926;22
MASCULINO;19850616;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;11.38;2018-1;2018-1;20230926;19
MASCULINO;19981007;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;12.29;2019-1;2019-1;20230926;22
MASCULINO;19991028;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.43;2018-1;2018-1;20230926;21
FEMENINO;19911102;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;14.1;2000-1;2022-1;20230926;21
FEMENINO;20010923;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;13.52;2022-1;2022-1;20230926;26
FEMENINO;20010724;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;15.45;2022-1;2022-1;20230926;22
FEMENINO;20000107;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;13.38;2018-1;2018-1;20230926;21
FEMENINO;19881105;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;7.35;2015-1;2015-1;20230926;19
MASCULINO;20001211;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.71;2018-1;2018-1;20230926;25
MASCULINO;20050105;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.31;2022-1;2022-1;20230926;26
MASCULINO;20010310;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;14.67;2018-1;2018-1;20230926;23
FEMENINO;20000311;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;13.38;2018-1;2018-1;20230926;25
MASCULINO;20011220;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;2;13.79;2022-1;2022-1;20230926;22
FEMENINO;20001210;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;7;5.48;2019-1;2019-1;20230926;12
MASCULINO;19851118;50106;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;10;4.43;2010-1;2010-1;20230926;17
FEMENINO;19990909;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;1;0;2023-1;2023-1;20230926;21
MASCULINO;19870416;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;9;8.67;2009-1;2009-1;20230926;15
FEMENINO;19970818;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;3;14.79;2022-1;2022-1;20230926;26
MASCULINO;19980316;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;DERECHO Y CIENCIAS POLITICAS;DERECHO;11;14.1;2018-1;2018-1;20230926;21
